3956	30	144240907X	Lauren DeStefano	2012.0	Fever
3957	73	312939000	Sue Grafton	1985.0	B is for Burglar
3958	50	316154857	Kate Atkinson	2008.0	When Will There Be Good News?
3959	24	1401215815	Brian Azzarello, Lee Bermejo	2008.0	Joker
3961	34	385350813	Jenny Offill	2014.0	Dept. of Speculation
3962	10	451419928	Susan Meissner	2015.0	Secrets of a Charmed Life
3963	52	553268929	Pat Conroy	1976.0	The Great Santini
3964	77	806512814	Dalton Trumbo	1939.0	Johnny Got His Gun
3965	93	446607274	Michael Connelly	1999.0	Angels Flight
3966	71	743243781	Frank McCourt	2005.0	Teacher Man
3967	7	006177894X	Ellen Schreiber	2008.0	Vampire Kisses: The Beginning (Vampire Kisses Omnibus)
3968	41	1423161610	Eoin Colfer	2012.0	The Last Guardian
3969	129	345447980	Pierre Boulle, Xan Fielding	1963.0	La planete des singes
3970	28	451231619	Rachel Caine	2010.0	Ghost Town
3971	23	440132940	Belva Plain	1978.0	Evergreen
3973	43	038531387X	James Dickey	1970.0	Deliverance
3974	45	689860072	Anne McCaffrey	1977.0	Dragonsinger
3975	24	61996203	Cynthia Hand	2013.0	Boundless
3977	13	1421506238	Katsura Hoshino, Mayumi Kobayashi	2004.0	D.Gray-man, Volume 1
3978	85	553299492	Isaac Asimov	1983.0	The Robots of Dawn
3979	82	440241359	Ian Caldwell, Dustin Thomason	2004.0	The Rule of Four
3980	30	751552615	Jessica Sorensen	2013.0	The Redemption of Callie & Kayden
3982	97	446699551	Michael Connelly	2005.0	The Closers
3983	63	60525592	Erin Hunter	2003.0	Fire and Ice
3984	46	373773927	Gena Showalter	2009.0	The Darkest Whisper
3985	22	1400083028	Rob Sheffield	2007.0	Love Is a Mix Tape: Life and Loss, One Song at a Time
3986	28	802142648	Legs McNeil, Gillian McCain	1996.0	Please Kill Me: The Uncensored Oral History of Punk
3988	48	64440591	Arnold Lobel	1976.0	Frog and Toad All Year
3989	16	786915889	R.A. Salvatore	1998.0	The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)
3990	37	425217248	Laurell K. Hamilton	2007.0	The Harlequin (Anita Blake, Vampire Hunter, #15)
3991	27	64410471	Sarah Weeks	2004.0	So B. It
3992	30	1416954171	Margaret Peterson Haddix	2008.0	Found
3996	96	8370540791	Andrzej Sapkowski	1994.0	Krew elfów
3997	40	60759968	Rebecca Wells	1992.0	Little Altars Everywhere
3998	67	60512148	Marian Keyes	2002.0	Angels
3999	26	141699792X	Brandon Mull	2011.0	A World Without Heroes
4000	43	1741663016	John Flanagan	2008.0	The Kings of Clonmel
4001	42	62200631	Joe Hill	2016.0	The Fireman
4002	43	62194720	Pittacus Lore	2014.0	The Revenge of Seven
4003	612	1934648205	Lew Wallace	1880.0	Ben-Hur: A Tale of the Christ
4004	151	156421178	George Orwell, Lionel Trilling	1938.0	Homage to Catalonia
4005	52	446694843	Lolly Winston	2004.0	Good Grief
4006	79	345533488	George R.R. Martin, Gary Gianni	2013.0	A Knight of the Seven Kingdoms
4007	24	1423121287	Melissa de la Cruz	2010.0	Misguided Angel
4009	57	080213825X	Candace Bushnell	2000.0	Four Blondes
4010	23	859537277	Pam Adams	1973.0	There Was an Old Lady Who Swallowed a Fly (Classic Board Books with Holes)
4012	13	1593078226	Joss Whedon, Georges Jeanty	2007.0	The Long Way Home
4013	34	61718947	Anthony Bourdain	2010.0	Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook
4014	137	055323370X	L.M. Montgomery	1923.0	Emily of New Moon
4016	48	679723110	John Gardner	1970.0	Grendel
4017	78	61144835	Bernard Cornwell	2005.0	The Pale Rider
4018	61	140092501	James Gleick	1987.0	Chaos: Making a New Science
4019	41	785100490	Kurt Busiek, Alex Ross	1993.0	Marvels
4020	62	193636574X	Dave Eggers	2012.0	A Hologram for the King
4021	40	1595144919	Jay Asher, Carolyn Mackler	2011.0	The Future of Us
4022	53	316024643	James Patterson	2008.0	Cross Country
4023	14	1849231842	Kristen Ashley	2008.0	Rock Chick
4024	20	1442445807	Suzanne Young	2013.0	The Program
4025	102	446699535	Michael Connelly	2002.0	City of Bones
4026	36	345461665	Peter F. Hamilton	2005.0	Judas Unchained
4027	66	1400031362	Alexander McCall Smith	2001.0	Morality for Beautiful Girls
4028	15	1416571736	Jennifer Echols	2009.0	Going Too Far
4029	53	62120395	Philipp Meyer	2012.0	The Son
4030	28	312938810	Sherrilyn Kenyon	2007.0	The Dream Hunter
4031	27	60735449	Christopher Moore, Oliver Wyman	1997.0	Island of the Sequined Love Nun
4032	7	1250074134	Bryn Greenwood	2016.0	All the Ugly and Wonderful Things
4033	24	670785601	Sarah Dessen	2013.0	The Moon and More
4035	4	609602195	Ina Garten, Melanie Acevedo	1999.0	The Barefoot Contessa Cookbook
4036	50	1595143424	Kathy Reichs, Brendan Reichs	2010.0	Virals
4039	22	080508925X	Rhoda Janzen	2009.0	Mennonite in a Little Black Dress: A Memoir of Going Home
4040	72	446607711	David Baldacci	1998.0	The Simple Truth
4041	3	034550500X	Justin Cronin	2016.0	The City of Mirrors
4042	52	038072801X	Beverly Cleary	1984.0	Ramona Forever
4043	12	140369260	Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters	1992.0	Anne Frank: Beyond the Diary - A Photographic Remembrance
4044	34	765345048	Jacqueline Carey	2002.0	Kushiel's Chosen
4045	8	8129135728	Chetan Bhagat	2014.0	Half Girlfriend
4046	7	836218310	Gary Larson	1984.0	The Far Side Gallery 3
4047	33	446675504	Octavia E. Butler	1993.0	Parable of the Sower (Earthseed, #1)
4048	47	1846057914	James Patterson, Maxine Paetro	2012.0	11th hour
4049	19	765329042	Orson Scott Card, Aaron Johnston	2012.0	Earth Unaware (The First Formic War, #1) 
4050	48	1570623449	Pema Chödrön	1996.0	When Things Fall Apart: Heart Advice for Difficult Times
4051	38	312658656	Daisy Goodwin	2010.0	My Last Duchess
4052	62	671729489	V.C. Andrews	1984.0	Seeds of Yesterday
4053	4	736423125	Al Dempster, Milt Banta, Golden Books, Walt Disney Company	1948.0	Three Little Pigs (Little Golden Book)
4054	1	810933519	Andy Goldsworthy	1990.0	Andy Goldsworthy: A Collaboration with Nature
4055	37	60975776	Denis Johnson	1992.0	Jesus' Son: Stories
4056	27	141659521X	Vince Flynn	2012.0	The Last Man
4057	64	034546401X	Amy Tan	2005.0	Saving Fish from Drowning: A Novel
4058	28	1439164681	Lisa Genova	2012.0	Love Anthony
4059	46	159184021X	Seth Godin	2003.0	Purple Cow: Transform Your Business by Being Remarkable
4060	56	399162437	Rick Yancey	2016.0	The Last Star
4061	24	1932664491	Bryan Lee O'Malley, Steve Buccellato	2007.0	Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together
4062	48	055327094X	Leon Uris	1970.0	QB VII
4063	19	451466802	Jim Butcher	2015.0	The Aeronaut's Windlass 
4064	37	861661419	Alan Moore, Eddie Campbell, Pete Mullins	1999.0	From Hell
4065	67	739453823	Nora Roberts	2005.0	Black Rose
4066	39	553587692	Lisa Gardner	1997.0	The Perfect Husband
4067	102	345366239	Katherine Neville	1988.0	The Eight
4069	26	152052216	Edith Pattou	2003.0	East
4070	73	345335082	Anne McCaffrey	1971.0	Dragonquest
4071	156	393301583	Sigmund Freud, James Strachey, Peter Gay	1930.0	Das Unbehagen in der Kultur
4072	88	1444737090	James Bowen	2012.0	A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets
4073	32	345545850	J. Kenner	2013.0	Complete Me
4074	29	553392425	Robin Hobb	2014.0	Fool's Assassin
4075	21	785115315	Joss Whedon, John Cassaday	2004.0	Astonishing X-Men, Volume 1: Gifted
4076	36	006121471X	Melissa Marr	2009.0	Fragile Eternity
4078	44	006093316X	Clive Barker	1989.0	The Great and Secret Show
4079	28	380715430	Bill Bryson	1990.0	The Mother Tongue: English and How It Got That Way
4080	34	446580260	Eric    Weiner	2008.0	The Geography of Bliss: One Grump's Search for the Happiest Places in the World
4082	35	151166066X	Elle Kennedy	2015.0	The Mistake
4083	51	60734566	Susan Elizabeth Phillips	2005.0	Match Me If You Can
4084	75	749932821	Nora Roberts	2001.0	Heaven and Earth (Three Sisters Island, #2)
4085	79	425195481	Dean Koontz	1989.0	The Bad Place
4087	42	60755865	Meg Cabot	2005.0	Avalon High
4088	35	316043125	Stephenie Meyer	2011.0	The Twilight Saga: The Official Guide
4089	57	345483448	Kristin Hannah	2001.0	Summer Island
4090	53	60628391	Richard J. Foster	1978.0	Celebration of Discipline: The Path to Spiritual Growth
4091	103	60931736	Muriel Spark	1961.0	The Prime of Miss Jean Brodie 
4092	19	609807900	Megan McCafferty	2001.0	Sloppy Firsts (Jessica Darling, #1)
4093	37	316221333	Matthew Quick	2013.0	Forgive Me, Leonard Peacock
4094	31	142401102	Richard Peck	1998.0	A Long Way From Chicago
4095	68	446609404	James Patterson	1980.0	Virgin
4096	47	743225708	Ben Mezrich	2002.0	Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions
4097	17	1626720940	Mariko Tamaki, Jillian Tamaki	2014.0	This One Summer
4099	20	1847371663	Nikki Sixx	2005.0	The Heroin Diaries: A Year in the Life of a Shattered Rock Star
4100	53	1934137197	Paul Harding	2008.0	Tinkers
4101	48	1857233808	Terry Brooks	1991.0	The Druid of Shannara
4102	21	1502446936	Penelope Ward	2014.0	Stepbrother Dearest
4103	73	140007780X	Alan Lightman	1992.0	Einstein's Dreams
4105	35	749935871	Sherrilyn Kenyon	2004.0	Seize the Night
4108	93	60898488	Isabel Allende, Margaret Sayers Peden	2000.0	Retrato en sepia
4110	142	739467042	Vikas Swarup	2005.0	Q & A: Slumdog Millionaire
4112	38	553157248	Donald J. Sobol	1963.0	Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)
4113	72	330411969	C.J. Sansom	2003.0	Dissolution
4114	25	689872992	Lisi Harrison	2004.0	The Clique (The Clique, #1)
4115	51	805092994	Elizabeth Kolbert	2014.0	The Sixth Extinction: An Unnatural History
4116	43	60885599	Ben Fountain	2012.0	Billy Lynn's Long Halftime Walk
4117	42	1594481717	Daniel H. Pink	2004.0	A Whole New Mind: Why Right-Brainers Will Rule the Future
4118	91	1573223328	Lian Hearn	2002.0	Across the Nightingale Floor 
4119	89	553804367	Stephen Hawking, Leonard Mlodinow	2005.0	A Briefer History of Time
4120	66	141026162	Richard Dawkins	1986.0	The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design
4121	73	749932988	Nora Roberts	2002.0	Face the Fire (Three Sisters Island, #3)
4122	17	1250046394	Ronald H. Balson	2010.0	Once We Were Brothers
4124	55	553588249	Dean Koontz	2004.0	Life Expectancy
4125	18	1423110706	Cinda Williams Chima	2008.0	The Dragon Heir
4126	11	1416950095	Ellen Hopkins	2010.0	Fallout (Crank, #3)
4127	101	425175405	Patricia Cornwell	1999.0	Black Notice
4128	13	316393878	Emma Donoghue	2016.0	The Wonder
4129	33	345494857	Alison Weir	2006.0	 Innocent Traitor
4130	81	345463153	John Irving	2001.0	The Fourth Hand
4131	77	380730359	Dennis Lehane	1998.0	Gone, Baby, Gone
4133	46	345471172	Kristin Hannah	1999.0	On Mystic Lake
4134	39	553581554	Iris Johansen	1999.0	The Killing Game
4135	18	1442484233	Michelle Hodkin	2014.0	The Retribution of Mara Dyer
4136	5	1400082544	Rachael Ray	2005.0	Rachael Ray 365: No Repeats--A Year of Deliciously Different Dinners (A 30-Minute Meal Cookbook)
4137	31	312342020	Augusten Burroughs	2008.0	A Wolf at the Table
4138	52	076534775X	Orson Scott Card	1987.0	Alvin Maker: Seventh Son
4139	42	60790598	Michael Chabon	1988.0	The Mysteries of Pittsburgh
4140	26	60518502	James L. Swanson	2006.0	Manhunt: The 12-Day Chase for Lincoln's Killer
4141	71	7233701	Cecelia Ahern	2009.0	The Book of Tomorrow
4142	25	1423147952	Ally Carter	2011.0	Uncommon Criminals
4143	14	62235672	Kasie West	2014.0	On the Fence
4145	31	375913750	Jerry Spinelli	2007.0	Love, Stargirl
4146	50	307381463	Michelle Moran	2007.0	Nefertiti
4148	27	553578529	Sara Donati	1998.0	Into the Wilderness
4150	25	312655479	Louise Penny	2013.0	How the Light Gets In
4151	30	1581344988	John Piper	2003.0	Don't Waste Your Life
4152	121	307376656	Ildefonso Falcones	2006.0	La catedral del mar
4153	21	345425502	Alison Weir	1996.0	The Life of Elizabeth I
4154	32	1592975038	The Church of Jesus Christ of Latter-day Saints	1950.0	The Book of Mormon, Doctrine and Covenants, the Pearl of Great Price
4155	17	044657922X	Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross	2010.0	Earth: A Visitor's Guide to the Human Race 
4156	28	373210035	Rachel Vincent	2009.0	My Soul to Take
4157	45	1571740562	Neale Donald Walsch	1996.0	Conversations With God. An Uncommon Dialogue. Book 2
4158	26	62071130	Brodi Ashton	2012.0	Everneath
4159	27	739328271	Janet Evanovich	2009.0	Plum Spooky
4160	130	60527986	Paulo Coelho	1997.0	Manual do guerreiro da luz
4162	31	385522266	Jon Krakauer	2008.0	Where Men Win Glory: The Odyssey of Pat Tillman
4163	45	800793013	Brother Andrew, Elizabeth Sherrill, John Sherrill	1964.0	God's Smuggler
4164	24	307595129	J. Courtney Sullivan	2011.0	Maine
4165	22	006233638X	Kasie West	2015.0	Fill-in boyfrined
4166	74	553376055	Meg Rosoff	2004.0	How I Live Now
4167	39	439856264	Garth Nix	2003.0	Mister Monday
4168	37	778328791	Heather Gudenkauf	2011.0	These things hidden
4169	5	1561483397	Dawn J. Ranck, Phyllis Pellman Good	2000.0	Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker
4170	37	1595142517	Lili St. Crow, Lilith Saintcrow	2009.0	Strange Angels
4171	70	786886307	Malika Oufkir, Michele Fitoussi	1999.0	La Prisonniere
4172	63	399155813	Nora Roberts	2009.0	Black Hills
4173	48	078512179X	Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell	2006.0	Civil War: A Marvel Comics Event
4174	27	805421300	Kim Carpenter, John R. Perry, Krickitt Carpenter	2000.0	The Vow: The Kim and Krickitt Carpenter Story
4175	79	143913376X	Robert A. Heinlein	1951.0	The Puppet Masters
4177	7	307119408	Mercer Mayer	1983.0	Just Go to Bed
4179	14	345470583	CLAMP, William Flanagan	2003.0	xxxHOLiC #1
4180	11	039541668X	Harry Allard, James  Marshall	1982.0	Miss Nelson Is Back
4181	46	553572393	Kim Stanley Robinson	1994.0	Green Mars
4182	12	756402980	Tad Williams	1993.0	To Green Angel Tower (Memory, Sorrow, and Thorn, #3)
4183	295	744549515	Oscar Wilde, Inga Moore	1887.0	The Canterville Ghost
4184	16	345529375	Bryan Lee O'Malley, Nathan Fairbairn	2014.0	Seconds: A Graphic Novel
4186	14	1402735421	Jenõ Barcsay	1953.0	Mûvészeti Anatómia
4187	23	044018293X	John Saul	1977.0	Suffer the Children
4188	49	60739428	Karen Cushman	1994.0	Catherine, Called Birdy
4189	82	967673747	Jean Sasson	1992.0	Princess: A True Story of Life Behind the Veil in Saudi Arabia 
4190	65	1857232569	Terry Brooks	1986.0	Magic Kingdom for Sale—Sold!
4191	199	553583182	Joseph Murphy, Ian McMahan	1962.0	The Power of Your Subconscious Mind
4192	53	99271494	Anne Rice	2001.0	Blood and Gold: The Vampire Marius
4193	18	62026518	Rae Carson	2012.0	The Crown of Embers
4195	14	62317148	Kiera Cass	2014.0	The Guard
4196	58	440442508	Esther Forbes, Lynd Ward	1943.0	Johnny Tremain
4197	100	1876175702	Ernesto Che Guevara, Aleida Guevara March	1993.0	Diarios de motocicleta: notas de viaje por América Latina
4199	49	1595540210	Ted Dekker	2003.0	Black 1. The Birth of Evil
4200	40	316043915	N.K. Jemisin	2010.0	The Hundred Thousand Kingdoms
4201	11	399226168	Peggy Rathmann	1995.0	Officer Buckle & Gloria (Hardcover)
4202	81	374191484	Roberto Bolano, Natasha Wimmer	1998.0	Los detectives salvajes
4203	42	373210582	Gena Showalter	2012.0	Alice in Zombieland
4204	48	61668060	Aprilynne Pike	2009.0	Spells
4205	287	1590171691	Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal	1941.0	Schachnovelle
4206	2	736420959	Justine Korman Fontes, Don Williams, Walt Disney Company	1994.0	The Lion King (Little Golden Book)
4207	20	545324092	Gordon Korman	2011.0	The Medusa Plot
4209	40	044658083X	Nelson DeMille	2010.0	The Lion
4210	46	044023655X	Karen Marie Moning	2001.0	Kiss of the Highlander
4211	21	1400067898	Sally Bedell Smith	2012.0	Elizabeth The Queen: The Life Of A Modern Monarch
4212	78	385351372	Jo Nesbo, Charlotte Barslund	2014.0	Sonnen
4213	14	1607061597	John Layman, Rob Guillory	2009.0	Taster's Choice
4214	38	440418518	Linda Sue Park	2001.0	A Single Shard
4215	48	786931582	Margaret Weis, Tracy Hickman	1986.0	Time of the Twins
4216	30	61779741	Christopher Moore	2012.0	Sacré Bleu: A Comedy d'Art
4218	32	006085202X	Meg Cabot	2008.0	Queen of Babble Gets Hitched
4219	403	141439882	Elizabeth Gaskell	1853.0	Cranford
4220	71	330369954	Don DeLillo	1997.0	Underworld
4221	62	140168125	Jack Kerouac, Aram Saroyan	1962.0	Big Sur
4222	263	1585678759	P.G. Wodehouse	1919.0	My Man Jeeves
4223	25	61659223	Melissa Marr	2010.0	Radiant Shadows
4225	26	1455581089	Amanda Palmer	2014.0	"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help"
4226	35	62072099	Veronica Rossi	2014.0	Into the Still Blue
4227	39	1594489173	Ann Brashares	2007.0	The Last Summer (of You and Me)
4228	16	1563893126	Garth Ennis, Steve Dillon	1997.0	Preacher Vol. 2: Until the End of the World
4230	40	743437322	D.J. MacHale	2003.0	The Lost City of Faar
4231	89	553278029	Elizabeth  George	1988.0	A Great Deliverance
4233	25	1582349061	Shannon Hale	2004.0	Enna Burning
4234	38	60724692	Meg Cabot	2005.0	Twilight
4236	59	380709589	Beverly Cleary, Paul O. Zelinsky	1983.0	Dear Mr. Henshaw
4238	53	349108390	Douglas Coupland	1991.0	Generation X: Tales for an Accelerated Culture
4239	33	802123457	Viet Thanh Nguyen	2015.0	The Sympathizer
4240	200	1579126286	Agatha Christie	1941.0	Evil Under the Sun
4242	63	60512628	Mary O'Hara, Dave Blossom	1941.0	My Friend Flicka (Flicka, #1)
4243	47	145162607X	Philippa Gregory, Mirjana Valent	2012.0	The Kingmaker's Daughter
4244	265	1847024696	Henrik Ibsen, William Archer	1890.0	Hedda Gabler
4245	47	736423095	Walt Disney Company	1940.0	Dumbo (Little Golden Book)
4246	45	62290398	Erika Johansen	2015.0	The Invasion of the Tearling
4247	107	307960471	Jo Nesbo, Don Bartlett	2011.0	Gjenferd
4249	72	7198914	Cecelia Ahern	2006.0	A Place Called Here
4250	124	307277771	W. Somerset Maugham	1925.0	The Painted Veil
4251	48	99446723	Anne Rice	2002.0	Blackwood Farm
4252	42	609800140	Caroline Myss	1996.0	Anatomy of the Spirit: The Seven Stages of Power and Healing
4253	62	349117047	Alexander McCall Smith	2002.0	The Kalahari Typing School for Men
4254	28	039916216X	Beatriz Williams	2013.0	A Hundred Summers
4256	25	618724834	Gary D. Schmidt	2007.0	The Wednesday Wars
4257	39	786939842	R.A. Salvatore	1992.0	The Legacy
4258	16	525471340	Judy Schachner	2003.0	Skippyjon Jones
4259	68	399157441	Nora Roberts	2011.0	Chasing Fire
4260	116	1576754227	Brian Tracy	2001.0	Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time
4261	13	689861133	Sandra Boynton	1982.0	Moo, Baa, La La La!
4262	369	1585426016	Wallace D. Wattles	1910.0	The Science of Getting Rich
4263	46	61230944	James Rollins	2008.0	The Last Oracle
4265	33	60897848	A. Manette Ansay	1994.0	Vinegar Hill (P.S.)
4266	47	055327418X	David Brin	1983.0	Startide Rising
4267	15	1481200577	Shelly Crane	2011.0	Significance
4268	109	812974611	Robert   Harris	2003.0	Pompeii
4269	38	1455536253	David Baldacci	2015.0	The Guilty
4270	92	671201581	Bertrand Russell	1945.0	A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day
4271	6	517220776	Lewis Carroll	1884.0	Complete Works of Lewis Carroll
4272	20	786886811	Nigella Lawson	1998.0	How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking
4273	331	451528166	Thomas Malory, Keith Baines, Robert Graves	1485.0	Le Morte d'Arthur
4274	20	1400052297	Cupcake Brown	2006.0	A Piece of Cake: A Memoir
4275	60	805080511	Lloyd Alexander	1967.0	Taran Wanderer
4276	72	446612758	Douglas Preston, Lincoln Child	2004.0	Brimstone
4277	252	1598183605	Kate Douglas Wiggin	1903.0	Rebecca of Sunnybrook Farm
4278	62	006056251X	Lisa Kleypas	2006.0	Devil in Winter 
4279	24	152063110	Susan Beth Pfeffer	2008.0	The Dead and the Gone
4280	39	1595540350	Ted Dekker	2004.0	White
4281	41	778303764	Gena Showalter	2010.0	The Darkest Passion (Lords of the Underworld, #5)
4282	50	385526342	Chuck Palahniuk	2009.0	Pygmy
4283	59	1439136637	Lauren Weisberger	2013.0	Revenge Wears Prada: The Devil Returns
4285	22	1416591052	S.C. Gwynne	2010.0	Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History
4286	128	743455800	John le Carré	1979.0	Smiley's People
4287	32	842356223	Karen Kingsbury, Gary Smalley	2002.0	Redemption
4288	43	152053107	Jennifer Donnelly	2003.0	A Northern Light
4289	40	786229071	Tim LaHaye, Jerry B. Jenkins	1999.0	Apollyon: The Destroyer Is Unleashed
4290	206	61043575	Dorothy L. Sayers	1923.0	Whose Body?
4292	24	142003697	Ross King	2003.0	Michelangelo and the Pope's Ceiling
4293	44	452285933	Kelley Armstrong	2002.0	Stolen
4294	89	446616494	David Baldacci	2004.0	Hour Game
4295	49	755328949	Louise Penny	2007.0	The Cruelest Month
4296	68	679847596	Noel Streatfeild, Diane Goode	1936.0	Ballet Shoes
4297	2	1423409450	Harry Gregson-Williams	2006.0	The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)
4298	63	451187849	Ayn Rand, Leonard Peikoff	1936.0	We the Living
4299	26	374384711	Marie Rutkoski	2015.0	The Winner's Crime
4301	8	802130720	E.E. Cummings	1954.0	100 Selected Poems by e. e. Cummings
4302	7	451223896	Jen Lancaster	2008.0	Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer
4303	53	60525614	Erin Hunter	2003.0	Forest of Secrets
4304	71	1594488800	Sarah Waters	2009.0	The Little Stranger
4305	23	042525674X	Patricia Briggs	2014.0	Night Broken
4306	29	62286927	Sara Raasch	2014.0	Snow Like Ashes
4307	29	147675666X	Matthew  Thomas	2014.0	We Are Not Ourselves
4308	66	515139408	Nora Roberts	2005.0	Red Lily
4309	31	1594481881	Mary Pipher	1994.0	Reviving Ophelia: Saving the Selves of Adolescent Girls
4310	69	60888628	Bernard Cornwell	2006.0	The Lords of the North
4311	23	1416936491	Margaret Peterson Haddix	1999.0	Just Ella
4313	30	081299289X	Lisa See	2014.0	China Dolls
4314	15	1416900314	Kate Brian	2005.0	Megan Meade's Guide to the McGowan Boys
4315	34	64430960	Russell Hoban, Lillian Hoban	1964.0	Bread and Jam for Frances
4316	28	184243036X	Tom Robbins	1994.0	Half Asleep in Frog Pajamas
4317	24	60988657	Gregory Maguire	2003.0	Mirror Mirror
4318	38	1406350486	Patrick Ness	2013.0	More Than This
4319	47	679728740	Cormac McCarthy	1973.0	Child of God
4320	27	842339760	Francine Rivers	1995.0	As Sure as the Dawn (Mark of the Lion, #3)
4321	33	1594205388	Max Barry	2013.0	Lexicon
4322	58	1400139027	Candace Bushnell, Donna Murphy	2008.0	One Fifth Avenue
4323	12	1419710206	Cece Bell, David Lasky	2014.0	El Deafo
4324	43	451419715	Samantha Young	2013.0	Down London Road
4325	35	1582404879	Robert Kirkman, Charlie Adlard	2005.0	The Walking Dead, Vol. 3: Safety Behind Bars
4326	92	1857983416	Philip K. Dick	1974.0	Flow My Tears, the Policeman Said
4327	28	1414315716	Francine Rivers	1998.0	The Last Sin Eater
4328	55	743457269	Jude Deveraux	1989.0	A Knight in Shining Armor
4329	25	1442402326	Jonathan Maberry	2010.0	Rot & Ruin
4331	43	786865059	Charles R. Cross	2001.0	Heavier Than Heaven: A Biography of Kurt Cobain
4333	5	1593081197	Stephen Crane, George Stade, Richard Fusco	1895.0	The Red Badge of Courage
4334	33	61714305	Richard Kadrey	2009.0	Sandman Slim
4335	52	312359322	John Hart	2009.0	The Last Child
4336	36	811200124	Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois	1962.0	Labyrinths
4337	76	316734837	Anita Shreve	1999.0	Fortune's Rocks
4338	108	393325997	Patricia Highsmith	1952.0	The Price of Salt
4339	43	140278404X	Colleen Houck	2011.0	Tiger's Quest
4340	29	045122793X	Chloe Neill	2009.0	Friday Night Bites: A Chicagoland Vampires Novel 
4341	67	195189779	Tim Harford	2005.0	The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!
4342	36	1595541896	Frank E. Peretti	1995.0	The Oath
4343	41	61345695	Anna Godbersen	2008.0	Rumors
4344	30	399255370	Drew Daywalt, Oliver Jeffers	2013.0	The Day the Crayons Quit
4345	83	60096098	Meg Cabot	2002.0	Princess in Waiting (The Princess Diaries, #4)
4347	36	316037532	Kathleen Kent	2008.0	The Heretic's Daughter
4348	211	679772871	Thomas Mann, John E. Woods	1924.0	Der Zauberberg
4349	80	044661162X	Michael Connelly	2002.0	Chasing the Dime
4350	24	62278967	Claudia Gray	2014.0	A Thousand Pieces of You
4351	26	439692393	Patricia Reilly Giff	2002.0	Pictures of Hollis Woods
4352	27	330340328	Peter F. Hamilton	1996.0	The Reality Dysfunction
4353	76	6174434	Sidney Sheldon	1988.0	The Sands of Time
4354	51	241144140	Zadie Smith	2012.0	 NW 
4355	33	525478116	Heather Brewer	2007.0	The Chronicles of Vladimir Tod: Eighth Grade Bites
4356	32	60005696	Barry Schwartz	2004.0	The Paradox of Choice: Why More Is Less
4357	33	440226686	Annette Curtis Klause	1997.0	Blood and Chocolate
4358	74	316166316	Michael Connelly	2009.0	Nine Dragons
4359	415	486424588	D.H. Lawrence	1920.0	Women in Love
4360	39	670038571	Jane Green	2007.0	Second Chance
4361	48	553278746	David Brin	1985.0	The Postman
4363	17	1841150509	Ann Patchett	1992.0	The Patron Saint of Liars
4364	50	60594896	Jack Canfield, Janet Switzer	2004.0	The Success Principles
4366	35	2839906171	Alexander Osterwalder, Yves Pigneur	2010.0	Business Model Generation
4367	37	393064476	Stephen Greenblatt	2011.0	The Swerve: How the World Became Modern
4368	34	312194390	Margaret George	1986.0	The Autobiography of Henry VIII. With Notes by His Fool, Will Somers
4369	47	385722222	Chuck Palahniuk	2004.0	Stranger Than Fiction: True Stories
4370	53	067003830X	Norman Doidge	2007.0	The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science
4371	51	345418417	Larry Niven	1979.0	The Ringworld Engineers 
4372	38	316125849	Barry Lyga	2012.0	I Hunt Killers
4374	29	052542914X	J. Ryan Stradal	2015.0	Kitchens of the Great Midwest
4375	11	590416022	Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels	1971.0	Stone Soup
